INCIDENT_NUMBER,SHOOTING_TYPE,INCIDENT_DATE,INCIDENT_YEAR,INCIDENT_LOCATION,CITY,STATE,ZIP,REPORTING_DISTRICT,GEO_LOCATION,HANDLING_UNIT_ID,HANDLING_UNIT_NAME,HIT_SHOOTING,NON_HIT_SHOOTING,ANIMAL_SHOOTING,OTHER_SHOOTING,UNINTENTIONAL_DISCHARGE,WARNING_SHOT,APPROX_LATITUDE,APPROX_LONGITUDE,ObjectId
1000420,1,2012/10/18 01:04:00+00,2012,500 E. HARDY STREET,INGLEWOOD,CA,90301,399,"500 E. HARDY STREET
INGLEWOOD, CA 90301
(33.949088, -118.349176)",SLA,SOUTH LOS ANGELES STATION,1,,,,,,33.949088,-118.349176,404
1001461,1,2018/04/04 19:23:00+00,2018,1000 S. LEONARD AVENUE,LOS ANGELES,CA,90022,227,"1000 S. LEONARD AVENUE
LOS ANGELES, CA 90022
(34.017398, -118.14322)",PAD,PARKS & COUNTY SRVS ADM HQ,1,,,,,,34.017398,-118.14322,405
1000649,1,2015/07/29 23:40:00+00,2015,12000 ROSE HEDGE DRIVE,PICO RIVERA,CA,90606,1577,"12000 ROSE HEDGE DRIVE
PICO RIVERA, CA 90606
(33.971424, -118.053384)",PRV,PICO RIVERA STN,1,,,,,,33.971424,-118.053384,406
1000316,2,2010/08/20 22:30:00+00,2010,25300 CHIQUELLA LANE,STEVENSON RANCH,CA,91381,623,"25300 CHIQUELLA LANE
STEVENSON RANCH, CA 91381
(34.378042, -118.566563)",PDC-SOUTH,PITCHESS SOUTH FACILITY,,1,,,,,34.378042,-118.566563,407
1000265,5,2014/11/22 21:55:00+00,2014,100 N. HUDSON AVENUE,CITY OF INDUSTRY,CA,91744,1414,"100 N. HUDSON AVENUE
CITY OF INDUSTRY, CA 91744
(34.024565, -117.959871)",IDT,INDUSTRY STN,,,,,1,,34.024565,-117.959871,408
1000101,3,2012/10/04 08:10:00+00,2012,7600 MANZANAR AVENUE,PICO RIVERA,CA,90660,1516,"7600 MANZANAR AVENUE
PICO RIVERA, CA 90660
(33.97467, -118.104941)",COP,COPS BUREAU,,,1,,,,33.97467,-118.104941,409
1000131,3,2013/06/27 07:30:00+00,2013,1200 E. GLENCOE STREET,COMPTON,CA,90221,2844,"1200 E. GLENCOE STREET
COMPTON, CA 90221
(33.88216, -118.209067)",COP,COPS BUREAU,,,1,,,,33.88216,-118.209067,410
1000325,1,2010/10/27 09:37:00+00,2010,4500 ABBOTT ROAD,LYNWOOD,CA,90262,2113,"4500 ABBOTT ROAD
LYNWOOD, CA 90262
(33.934969, -118.193581)",CEN,CENTURY STN,1,,,,,,33.934969,-118.193581,411
1000652,1,2015/09/28 15:53:00+00,2015,1100 S. ATLANTIC DRIVE,COMPTON,CA,90220,2847,"1100 S. ATLANTIC DRIVE
COMPTON, CA 90220
(33.886496, -118.19772)",COM,COMPTON STN,1,,,,,,33.886496,-118.19772,412
1000893,5,2016/10/04 11:15:00+00,2016,1100 EAST LAUREL STREET,COMPTON,CA,90221,2843,"1100 EAST LAUREL STREET
COMPTON, CA 90221
(33.894161, -118.210419)",COM,COMPTON STN,,,,,1,,33.894161,-118.210419,413
1000149,3,2014/09/15 13:00:00+00,2014,5200 CHESEBRO ROAD,AGOURA HILLS,CA,91301,2223,"5200 CHESEBRO ROAD
AGOURA HILLS, CA 91301
(34.143603, -118.740598)",LHS,LOS HILLS STATION,,,1,,,,34.143603,-118.740598,414
1000154,3,2015/01/15 17:25:00+00,2015,30200 ALISO CANYON ROAD,ACTON,CA,93510,2645,"30200 ALISO CANYON ROAD
ACTON, CA 93510
(34.451934, -118.154435)",PLM,PALMDALE STN,,,1,,,,34.451934,-118.154435,415
1000068,3,2011/08/31 19:15:00+00,2011,700 W. ROSECRANS AVENUE,COMPTON,CA,90222,2814,"700 W. ROSECRANS AVENUE
COMPTON, CA 90222
(33.903259, -118.236268)",IRC,INMATE RECEPTION CENTER,,,1,,,,33.903259,-118.236268,416
1000366,1,2011/11/29 03:36:00+00,2011,11700 ELMCROFT AVENUE,NORWALK,CA,90650,451,"11700 ELMCROFT AVENUE
NORWALK, CA 90650
(33.925936, -118.095671)",NWK,NORWALK REGIONAL STN,1,,,,,,33.925936,-118.095671,417
1000738,5,2016/05/03 21:15:00+00,2016,11700 S. ALAMEDA STREET,CARSON,CA,90059,,"11700 S. ALAMEDA STREET
CARSON, CA 90059
(33.928209, -118.226926)",CSN,CARSON STN,,,,,1,,33.928209,-118.226926,418
1001602,1,2018/09/24 23:26:00+00,2018,3600 MEISNER STREET,EAST LOS ANGELES,CA,90063,272,"3600 MEISNER STREET
EAST LOS ANGELES, CA 90063
(34.050118, -118.186109)",ELA,EAST LA STN,1,,,,,,34.050118,-118.186109,419
1000241,5,2014/02/19 18:52:00+00,2014,24900 PICO CANYON ROAD,STEVENSON RANCH,CA,91381,670,"24900 PICO CANYON ROAD
STEVENSON RANCH, CA 91381
(34.381014, -118.570939)",SCV,SANTA CLARITA VALLEY STN,,,,,1,,34.381014,-118.570939,420
1001242,3,2017/08/01 21:00:00+00,2017,200 SUMNER AVENUE,AVALON,CA,90704,1871,"200 SUMNER AVENUE
AVALON, CA 90704
(33.342965, -118.326859)",AVA,AVALON STN,,,1,,,,33.342965,-118.326859,421
1001646,1,2019/03/31 22:47:00+00,2019,600 W. ALONDRA BLVD,COMPTON,CA,90220,2835,"600 W. ALONDRA BLVD
COMPTON, CA 90220
(33.88842, -118.237096)",COM,COMPTON STN,1,,,,,,33.88842,-118.237096,422
1000256,5,2014/09/07 06:35:00+00,2014,29300 THE OLD ROAD,CASTAIC,CA,91384,5610,"29300 THE OLD ROAD
CASTAIC, CA 91384
(34.445145, -118.610178)",PDC-SOUTH,PITCHESS DENTENTION CENTER SOUTH,,,,,1,,34.445145,-118.610178,423
1000127,3,2013/05/13 09:00:00+00,2013,3200 WINTER STREET,LOS ANGELES,CA,90063,3602,"3200 WINTER STREET
LOS ANGELES, CA 90063
(34.045579, -118.193652)",COP,COPS BUREAU,,,1,,,,34.045579,-118.193652,424
1000317,1,2010/10/09 18:47:00+00,2010,1300 FRASER AVE,LOS ANGELES,CA,90022,284,"1300 FRASER AVE
LOS ANGELES, CA 90022
(34.014957, -118.16362)",ELA,EAST LA STN,1,,,,,,34.014957,-118.16362,425
1000258,5,2014/09/28 23:40:00+00,2014,1000 UNIVERSAL CITY DRIVE,UNIVERSAL CITY,CA,91608,980,"1000 UNIVERSAL CITY DRIVE
UNIVERSAL CITY, CA 91608
(34.136258, -118.351977)",WHD,WEST HOLLYWOOD STN,,,,,1,,34.136258,-118.351977,426
1000943,1,2016/12/17 01:16:00+00,2016,900 S LA VERNE AVENUE,LOS ANGELES,CA,90022,284,"900 S LA VERNE AVENUE
LOS ANGELES, CA 90022
(34.021481, -118.162663)",ELA,EAST LA STN,1,,,,,,34.021481,-118.162663,427
1000250,5,2014/07/04 15:45:00+00,2014,18000 SUNDOWNER WAY,CANYON COUNTRY,CA,91387,631,"18000 SUNDOWNER WAY
CANYON COUNTRY, CA 91387
(34.421018, -118.449404)",PDC-SOUTH,PITCHESS DENTENTION CENTER SOUTH,,,,,1,,34.421018,-118.449404,428
1002199,1,2022/01/24 06:08:00+00,2022,2500 SALE PLACE,HUNTINGTON PARK,CA,90255,2178,"2500 SALE PLACE
HUNTINGTON PARK, CA 90255
(33.96321, -118.22792)",CEN,CENTURY STN,1,,,,,,33.96321,-118.22792,429
1000206,5,2012/01/31 16:55:00+00,2012,5000 E. 3RD STREET,LOS ANGELES,CA,90022,282,"5000 E. 3RD STREET
LOS ANGELES, CA 90022
(34.033326, -118.157918)",ELA,EAST LA STN,,,,,1,,34.033326,-118.157918,430
1000312,2,2010/08/25 20:40:00+00,2010,800 E. 88TH STREET,LOS ANGELES,CA,90002,2199,"800 E. 88TH STREET
LOS ANGELES, CA 90002
(33.957423, -118.260254)",CEN,CENTURY STN,,1,,,,,33.957423,-118.260254,431
1000995,5,2017/01/11 04:50:00+00,2017,20700 SOLEDAD CANYON ROAD,CANYON COUNTRY,CA,91351,611,"20700 SOLEDAD CANYON ROAD
CANYON COUNTRY, CA 91351
(34.420739, -118.498416)",SCV,SANTA CLARITA VALLEY STN,,,,,1,,34.420739,-118.498416,432
1000313,1,2010/03/06 03:30:00+00,2010,3800 FIRESTONE BLVD.,SOUTH GATE,CA,90280,2199,"3800 FIRESTONE BLVD.
SOUTH GATE, CA 90280
(33.953839, -118.202349)",CEN,CENTURY STN,1,,,,,,33.953839,-118.202349,433
1001934,1,2020/06/17 16:33:00+00,2020,3400 15TH STREET WEST,ROSAMOND,CA,93560,1199,"3400 15TH STREET WEST
ROSAMOND, CA 93560
(34.870487, -118.158285)",MCB,MAJOR CRIMES BUREAU,1,,,,,,34.870487,-118.158285,434
1000346,1,2011/03/12 02:52:00+00,2011,700 E. EL SEGUNDO BLVD.,LOS ANGELES,CA,90059,2142,"700 E. EL SEGUNDO BLVD.
LOS ANGELES, CA 90059
(33.916347, -118.262711)",CEN,CENTURY STN,1,,,,,,33.916347,-118.262711,435
1000332,2,2010/12/01 19:22:00+00,2010,1700 WILMINGTON BLVD,WILMINGTON,CA,90744,1628,"1700 WILMINGTON BLVD
WILMINGTON, CA 90744
(33.796885, -118.275242)",OSS,OPERATION SAFE STREETS BUREAU,,1,,,,,33.796885,-118.275242,436
1000660,1,2015/12/20 02:58:00+00,2015,37900 47TH STREET EAST,PALMDALE,CA,93552,2607,"37900 47TH STREET EAST
PALMDALE, CA 93552
(34.570664, -118.045023)",PLM,PALMDALE STN,1,,,,,,34.570664,-118.045023,437
1001868,5,2019/10/16 12:30:00+00,2019,21900 DOLORES STREET,CARSON,CA,90745,3616,"21900 DOLORES STREET
CARSON, CA 90745
(33.828516, -118.272329)",NAR,NARCOTICS BUREAU,,,,,1,,33.828516,-118.272329,438
1000458,1,2013/09/17 16:27:00+00,2013,3RD STREET AND  HUMPHREYS AVENUE,EAST LOS ANGELES,CA,90063,283,"3RD STREET AND HUMPHREYS AVENUE
EAST LOS ANGELES, CA 90063
(34.033221, -118.171927)",OSS,OPERATION SAFE STREETS BUREAU,1,,,,,,34.033221,-118.171927,439
1000508,1,2013/05/14 21:15:00+00,2013,7200 RICHFIELD AVENUE,PARAMOUNT,CA,90723,1364,"7200 RICHFIELD AVENUE
PARAMOUNT, CA 90723
(33.901823, -118.173125)",LKD,LAKEWOOD STN,1,,,,,,33.901823,-118.173125,440
1001162,5,2017/06/28 05:28:00+00,2017,2300 EAST AVENUE Q-4,PALMDALE,CA,93550,2608,"2300 EAST AVENUE Q-4
PALMDALE, CA 93550
(34.583808, -118.087312)",PLM,PALMDALE STN,,,,,1,,34.583808,-118.087312,441
1000464,1,2012/08/29 17:33:00+00,2012,SANTA FE AVENUE AND ANAHEIM STREET,LONG BEACH,CA,90813,1699,"SANTA FE AVENUE AND ANAHEIM STREET
LONG BEACH, CA 90813
(33.78273600103987, -118.21548000742128)",CSN,CARSON STN,1,,,,,,33.782736001039871,-118.215480007421281,442
1000009,3,2011/03/09 06:40:00+00,2011,14300 S. CAHITA AVENUE,COMPTON,CA,90220,2872,"14300 S. CAHITA AVENUE
COMPTON, CA 90220
(33.90236, -118.259356)",COM,COMPTON STN,,,1,,,,33.90236,-118.259356,443
1000431,1,2013/01/10 16:08:00+00,2013,HOLBROOK STREET AND  MORRILL AVENUE,WHITTIER,CA,90606,1575,"HOLBROOK STREET AND MORRILL AVENUE
WHITTIER, CA 90606
(33.98877699757226, -118.06652900741804)",PRV,PICO RIVERA STN,1,,,,,,33.98877699757226,-118.066529007418046,444
1002203,1,2022/03/01 12:25:00+00,2022,29300 THE OLD ROAD,CASTAIC,CA,91384,699,"29300 THE OLD ROAD
CASTAIC, CA 91384
(34.45652, -118.6175)",TB,TRAINING BUREAU,1,,,,,,34.45652,-118.6175,445
1000328,1,2010/11/08 22:17:00+00,2010,1600 E. 123RD STREET,LOS ANGELES,CA,90059,2134,"1600 E. 123RD STREET
LOS ANGELES, CA 90059
(33.920875, -118.245665)",CEN,CENTURY STN,1,,,,,,33.920875,-118.245665,446
1000134,3,2013/08/09 06:10:00+00,2013,4500 W. AVENUE K-10,LANCASTER,CA,93536,1182,"4500 W. AVENUE K-10
LANCASTER, CA 93536
(34.674799, -118.210201)",LCS,LANCASTER STN,,,1,,,,34.674799,-118.210201,447
1000254,5,2014/09/02 21:50:00+00,2014,8800 LAS TUNAS DRIVE,TEMPLE CITY,CA,91780,522,"8800 LAS TUNAS DRIVE
TEMPLE CITY, CA 91780
(34.103492, -118.077212)",TEM,TEMPLE CITY STN,,,,,1,,34.103492,-118.077212,448
1000477,1,2014/01/26 23:11:00+00,2014,2400 EAST 126TH STREET,COMPTON,CA,90222,2138,"2400 EAST 126TH STREET
COMPTON, CA 90222
(33.91802, -118.229482)",CEN,CENTURY STN,1,,,,,,33.91802,-118.229482,449
1001421,1,2018/03/06 03:36:00+00,2018,29400 MCVICKER CANYON PARK ROAD,LAKE ELSINORE,CA,92530,3199,"29400 MCVICKER CANYON PARK ROAD
LAKE ELSINORE, CA 92530
(33.693043, -117.413218)",TT,TWIN TOWERS,1,,,,,,33.693043,-117.413218,450
1000804,2,2016/06/23 22:49:00+00,2016,16600 LISA AVENUE,BELLFLOWER,CA,90707,1334,"16600 LISA AVENUE
BELLFLOWER, CA 90707
(33.882937, -118.141291)",LKD,LAKEWOOD STN,,1,,,,,33.882937,-118.141291,451
1000404,1,2013/01/21 04:59:00+00,2013,98TH STREET AND HARVARD BL,LOS ANGELES,CA,90047,374,"98TH STREET AND HARVARD BL
LOS ANGELES, CA 90047
(33.94679698972651, -118.30679698825921)",SLA,SOUTH LOS ANGELES STATION,1,,,,,,33.946796989726507,-118.306796988259201,452
1000443,1,2013/04/09 01:49:00+00,2013,4000 AGNES AVENUE,LYNWOOD,CA,90262,2117,"4000 AGNES AVENUE
LYNWOOD, CA 90262
(33.916646, -118.199703)",CEN,CENTURY STN,1,,,,,,33.916646,-118.199703,453
1000216,5,2012/10/08 20:45:00+00,2012,100 N. HUDSON AVENUE,CITY OF INDUSTRY,CA,91744,1434,"100 N. HUDSON AVENUE
CITY OF INDUSTRY, CA 91744
(34.024565, -117.959871)",IDT,INDUSTRY STN,,,,,1,,34.024565,-117.959871,454
1001969,5,2020/03/31 02:25:00+00,2020,5000 WHITTIER BOULEVARD,EAST LOS ANGELES,CA,90022,281,"5000 WHITTIER BOULEVARD
EAST LOS ANGELES, CA 90022
(34.021088, -118.160391)",ELA,EAST LA STN,,,,,1,,34.021088,-118.160391,455
1000408,1,2012/07/01 00:00:00+00,2012,500 SOUTH LONG BEACH BLVD,COMPTON,CA,90220,2846,"500 SOUTH LONG BEACH BLVD
COMPTON, CA 90220
(33.891935, -118.207681)",COM,COMPTON STN,1,,,,,,33.891935,-118.207681,456
1000304,1,2010/06/09 01:59:00+00,2010,1800 MORNINGSIDE COURT,AZUSA,CA,91702,3199,"1800 MORNINGSIDE COURT
AZUSA, CA 91702
(34.15647, -117.910953)",WHD,WEST HOLLYWOOD STN,1,,,,,,34.15647,-117.910953,457
1000393,3,2015/08/30 17:45:00+00,2015,MALIBU CANYON ROAD AND SEAVER WAY,MALIBU,CA,90265,1015,"MALIBU CANYON ROAD AND SEAVER WAY
MALIBU, CA 90265
(34.039084, -118.701768)",LHS,LOS HILLS STATION,,,1,,,,34.039084,-118.701768,458
1000227,5,2013/05/08 20:15:00+00,2013,9600 CROESUS,LOS ANGELES,CA,90002,2130,"9600 CROESUS
LOS ANGELES, CA 90002
(33.949381, -118.234028)",PKB,PARKS BUREAU,,,,,1,,33.949381,-118.234028,459
1000300,2,2010/05/07 09:20:00+00,2010,10000 PARK STREET,BELLFLOWER,CA,90706,1334,"10000 PARK STREET
BELLFLOWER, CA 90706
(33.878472, -118.1207)",LKD,LAKEWOOD STN,,1,,,,,33.878472,-118.1207,460
1000069,3,2011/11/13 08:45:00+00,2011,W. 99TH STREET AND NORMANDIE AVENUE,LOS ANGELES,CA,90044,371,"W. 99TH STREET AND NORMANDIE AVENUE
LOS ANGELES, CA 90044
(33.94594699346365, -118.30027000081824)",SLA,SOUTH LOS ANGELES STATION,,,1,,,,33.945946993463651,-118.30027000081825,461
1000648,1,2015/09/10 20:52:00+00,2015,9200 LAKEWOOD BLVD.,DOWNEY,CA,90240,3199,"9200 LAKEWOOD BLVD.
DOWNEY, CA 90240
(33.954779, -118.113381)",SEB,SPECIAL ENFORCEMENT BUR,1,,,,,,33.954779,-118.113381,462
1000142,3,2013/12/30 21:15:00+00,2013,200 CALLE LUNA,WALNUT,CA,91789,2917,"200 CALLE LUNA
WALNUT, CA 91789
(34.014061, -117.875829)",WAL,WALNUT/SAN DIMAS STN,,,1,,,,34.014061,-117.875829,463
1000813,3,2016/08/22 18:38:00+00,2016,21900 SOUTH GRACE AVENUE,CARSON,CA,90745,1618,"21900 SOUTH GRACE AVENUE
CARSON, CA 90745
(33.828782, -118.267943)",CSN,CARSON STN,,,1,,,,33.828782,-118.267943,464
1000118,3,2013/03/14 20:15:00+00,2013,35700 82ND STREET EAST,LITTLEROCK,CA,93543,1124,"35700 82ND STREET EAST
LITTLEROCK, CA 93543
(34.530485, -117.98369)",OSS,OPERATION SAFE STREETS BUREAU,,,1,,,,34.530485,-117.98369,465
1001441,3,2018/03/28 15:55:00+00,2018,9600 1/2 LAUREL STREET,LOS ANGELES,CA,90002,3802,"9600 1/2 LAUREL STREET
LOS ANGELES, CA 90002
(33.948159, -118.242776)",TRP,TRAP,,,1,,,,33.948159,-118.242776,466
1000170,3,2010/08/14 04:00:00+00,2010,300 E. 76TH STREET,LOS ANGELES,CA,90003,263,"300 E. 76TH STREET
LOS ANGELES, CA 90003
(33.971319, -118.269362)",ELA,EAST LA STN,,,1,,,,33.971319,-118.269362,467
1001727,1,2019/07/05 23:20:00+00,2019,400 WEST SPRUCE STREET,COMPTON,CA,90220,2814,"400 WEST SPRUCE STREET
COMPTON, CA 90220
(33.903267, -118.232308)",COM,COMPTON STN,1,,,,,,33.903267,-118.232308,468
1000532,1,2015/07/05 21:41:00+00,2015,12200 216TH STREET,LAKEWOOD,CA,90716,1352,"12200 216TH STREET
LAKEWOOD, CA 90716
(33.833279, -118.071703)",LKD,LAKEWOOD STN,1,,,,,,33.833279,-118.071703,469
1000115,3,2013/03/06 08:40:00+00,2013,3400 LIVE OAK STREET,HUNTINGTON PARK,CA,90255,5199,"3400 LIVE OAK STREET
HUNTINGTON PARK, CA 90255
(33.969703, -118.206282)",IRC,INMATE RECEPTION CENTER,,,1,,,,33.969703,-118.206282,470
1001651,3,2019/02/09 15:38:00+00,2019,800 NORTH BRANNICK,LOS ANGELES,CA,90022,272,"800 NORTH BRANNICK
LOS ANGELES, CA 90022
(34.045415, -118.178057)",ELA,EAST LA STN,,,1,,,,34.045415,-118.178057,471
1001667,1,2019/05/21 12:28:00+00,2019,3800 LILITA STREET,LYNWOOD,CA,90262,2112,"3800 LILITA STREET
LYNWOOD, CA 90262
(33.931892, -118.197585)",CEN,CENTURY STN,1,,,,,,33.931892,-118.197585,472
1000305,1,2010/06/15 10:41:00+00,2010,100 SANDALWOOD AVENUE,EAST VALINDA,CA,91744,1442,"100 SANDALWOOD AVENUE
EAST VALINDA, CA 91744
(34.017734, -117.916877)",IDT,INDUSTRY STN,1,,,,,,34.017734,-117.916877,473
1000370,1,2011/12/17 04:57:00+00,2011,400 SOLANO AVENUE,LOS ANGELES,CA,90012,6891,"400 SOLANO AVENUE
LOS ANGELES, CA 90012
(34.070999, -118.230158)",TSB,TRANSIT SERVICES BUREAU,1,,,,,,34.070999,-118.230158,474
1000499,1,2014/10/04 18:51:00+00,2014,1100 E. 57TH STREET,LOS ANGELES,CA,90011,2172,"1100 E. 57TH STREET
LOS ANGELES, CA 90011
(33.991116, -118.256328)",CEN,CENTURY STN,1,,,,,,33.991116,-118.256328,475
1000235,5,2013/10/10 09:25:00+00,2013,500 W. TEMPLE STREET,LOS ANGELES,CA,90012,8151,"500 W. TEMPLE STREET
LOS ANGELES, CA 90012
(34.057294, -118.245394)",ATD,ALTADENA STN,,,,,1,,34.057294,-118.245394,476
1000421,1,2012/10/24 18:18:00+00,2012,1600 E SAN LUIS STREET,COMPTON,CA,90221,2826,"1600 E SAN LUIS STREET
COMPTON, CA 90221
(33.896898, -118.205425)",COM,COMPTON STN,1,,,,,,33.896898,-118.205425,477
1000245,5,2014/04/26 12:06:00+00,2014,12800 DAHLIA AVENUE,DOWNEY,CA,90242,8619,"12800 DAHLIA AVENUE
DOWNEY, CA 90242
(33.92382599039766, -118.15885171961882)",CSB,COUNTY SERVICES BUREAU,,,,,1,,33.923825990397661,-118.158851719618822,478
1000680,4,2016/02/10 21:50:00+00,2016,12100 LOS COYOTES AVENUE,LA MIRADA,CA,90638,460,"12100 LOS COYOTES AVENUE
LA MIRADA, CA 90638
(33.92104, -118.008134)",NWK,NORWALK REGIONAL STN,,,,1,,,33.92104,-118.008134,479
1000263,5,2014/10/30 16:04:00+00,2014,100 N. HUDSON AVENUE,CITY OF INDUSTRY,CA,91744,2405,"100 N. HUDSON AVENUE
CITY OF INDUSTRY, CA 91744
(34.024565, -117.959871)",COP,COPS BUREAU,,,,,1,,34.024565,-117.959871,480
1000894,1,2016/10/04 12:55:00+00,2016,400 COLORADO AVENUE,SANTA MONICA,CA,90401,6637,"400 COLORADO AVENUE
SANTA MONICA, CA 90401
(34.013914, -118.492011)",TBS,TRANSIT BUREAU SOUTH,1,,,,,,34.013914,-118.492011,481
1000478,1,2014/03/16 16:19:00+00,2014,43200 16TH STREET WEST,LANCASTER,CA,93534,1126,"43200 16TH STREET WEST
LANCASTER, CA 93534
(34.669063, -118.158656)",LCS,LANCASTER STN,1,,,,,,34.669063,-118.158656,482
1000697,1,2016/03/16 04:27:00+00,2016,6400 HOLMES AVENUE,LOS ANGELES,CA,90001,2171,"6400 HOLMES AVENUE
LOS ANGELES, CA 90001
(33.981125, -118.241486)",CEN,CENTURY STN,1,,,,,,33.981125,-118.241486,483
1002090,2,2021/04/22 15:11:00+00,2021,26600 SOUTH WESTERN AVENUE,LOMITA,CA,90717,1751,"26600 SOUTH WESTERN AVENUE
LOMITA, CA 90717
(33.779641, -118.310589)",LMT,LOMITA STN,,1,,,,,33.779641,-118.310589,484
1000052,3,2010/12/15 04:30:00+00,2010,700 E. PINE STREET,COMPTON,CA,90221,2823,"700 E. PINE STREET
COMPTON, CA 90221
(33.911513, -118.215833)",COM,COMPTON STN,,,1,,,,33.911513,-118.215833,485
1001303,3,2017/10/11 01:07:00+00,2017,1500 1/2 WERST 105TH STREET,LOS ANGELES,CA,90047,,"1500 1/2 WERST 105TH STREET
LOS ANGELES, CA 90047
(33.940947, -118.304641)",SLA,SOUTH LOS ANGELES STATION,,,1,,,,33.940947,-118.304641,486
1000355,1,2011/06/23 18:47:00+00,2011,12800 PRAIRIE AVENUE,HAWTHORNE,CA,90250,399,"12800 PRAIRIE AVENUE
HAWTHORNE, CA 90250
(33.916427, -118.343873)",SLA,SOUTH LOS ANGELES STATION,1,,,,,,33.916427,-118.343873,487
1000575,5,2015/09/02 15:00:00+00,2015,32100 CASTAIC LAKE DRIVE,CASTAIC,CA,91384,8300,"32100 CASTAIC LAKE DRIVE
CASTAIC, CA 91384
(34.502072, -118.616711)",PKB,PARKS BUREAU,,,,,1,,34.502072,-118.616711,488
1001243,3,2017/08/21 07:00:00+00,2017,1000 N. EASTERN AVENUE,LOS ANGELES,CA,90063,,"1000 N. EASTERN AVENUE
LOS ANGELES, CA 90063
(34.050105, -118.170037)",TB,TRAINING BUREAU,,,1,,,,34.050105,-118.170037,489
1000474,2,2014/01/21 14:40:00+00,2014,300 MARGNOLIA STREET,COMPTON,CA,90220,2814,"300 MARGNOLIA STREET
COMPTON, CA 90220
(33.896936, -118.226488)",COM,COMPTON STN,,1,,,,,33.896936,-118.226488,490
1001871,1,2019/12/31 05:08:00+00,2019,8800 REGENT STREET,LOS ANGELES,CA,90034,2791,"8800 REGENT STREET
LOS ANGELES, CA 90034
(34.027624, -118.396788)",MAR,MARINA DEL REY STN,1,,,,,,34.027624,-118.396788,491
1000035,3,2011/02/07 12:15:00+00,2011,8800 MARY AVENUE,LOS ANGELES,CA,90002,2174,"8800 MARY AVENUE
LOS ANGELES, CA 90002
(33.957243, -118.249816)",CEN,CENTURY STN,,,1,,,,33.957243,-118.249816,492
1000533,1,2015/07/10 11:32:00+00,2015,3300 YORKSHIRE ROAD,PASADENA,CA,91107,590,"3300 YORKSHIRE ROAD
PASADENA, CA 91107
(34.138695, -118.082945)",TEM,TEMPLE CITY STN,1,,,,,,34.138695,-118.082945,493
1000396,1,2012/03/08 15:30:00+00,2012,215TH STREET AND ELAINE AVENUE,HAWAIIAN GARDENS,CA,90716,3674,"215TH STREET AND ELAINE AVENUE
HAWAIIAN GARDENS, CA 90716
(33.83404302223223, -118.07651800736792)",LKD,LAKEWOOD STN,1,,,,,,33.834043022232227,-118.07651800736792,494
1000018,3,2010/03/22 18:30:00+00,2010,YUCCA TERRACE AND CAUGHLIN ROAD,PHELAN,CA,92371,2699,"YUCCA TERRACE AND CAUGHLIN ROAD
PHELAN, CA 92371
(34.433817, -117.486269)",PLM,PALMDALE STN,,,1,,,,34.433817,-117.486269,495
1000658,5,2015/12/22 02:00:00+00,2015,2400 E. 114TH ST.,LOS ANGELES,CA,90059,2135,"2400 E. 114TH ST.
LOS ANGELES, CA 90059
(33.931361, -118.229804)",CEN,CENTURY STN,,,,,1,,33.931361,-118.229804,496
1001327,2,2017/11/20 16:57:00+00,2017,11900 168TH STREET,ARTESIA,CA,90701,1348,"11900 168TH STREET
ARTESIA, CA 90701
(33.878192, -118.076898)",NWK,NORWALK REGIONAL STN,,1,,,,,33.878192,-118.076898,497
1000043,3,2010/10/24 10:35:00+00,2010,1000 N. GAGE STREET,LOS ANGELES,CA,90022,272,"1000 N. GAGE STREET
LOS ANGELES, CA 90022
(34.04792, -118.184873)",ELA,EAST LA STN,,,1,,,,34.04792,-118.184873,498
1000525,1,2015/05/13 17:41:00+00,2015,100 NORTH LONG BEACH BOULEVARD,COMPTON,CA,90221,2824,"100 NORTH LONG BEACH BOULEVARD
COMPTON, CA 90221
(33.896088, -118.207962)",COM,COMPTON STN,1,,,,,,33.896088,-118.207962,499
1000281,5,2015/07/02 07:03:00+00,2015,300 N. CALIFORNIA AVENUE,LA PUENTE,CA,91744,3614,"300 N. CALIFORNIA AVENUE
LA PUENTE, CA 91744
(34.033431, -117.967292)",NARCO,NARCOTICS BUREAU,,,,,1,,34.033431,-117.967292,500
1000230,5,2013/06/17 21:50:00+00,2013,21600 E. VALLEY BOULEVARD,WALNUT,CA,91789,2901,"21600 E. VALLEY BOULEVARD
WALNUT, CA 91789
(34.02680473571542, -117.83564121409694)",WAL,WALNUT/SAN DIMAS STN,,,,,1,,34.02680473571542,-117.835641214096942,501
1001423,1,2018/03/18 09:00:00+00,2018,900 DURFEE AVENUE,SOUTH EL MONTE,CA,91733,563,"900 DURFEE AVENUE
SOUTH EL MONTE, CA 91733
(34.031407, -118.052735)",TEM,TEMPLE CITY STN,1,,,,,,34.031407,-118.052735,502
1000494,1,2014/08/09 04:12:00+00,2014,GRAND AVENUE AND PACIFIC BOULEVARD,WALNUT PARK,CA,90255,6835,"GRAND AVENUE AND PACIFIC BOULEVARD
WALNUT PARK, CA 90255
(33.969153, -118.225208)",TBS,TRANSIT BUREAU SOUTH,1,,,,,,33.969153,-118.225208,503
